appid,name,developer,publisher,genres,tags,genre_count,tag_count,price,initial_price,discount,is_free,positive,negative,total_reviews,review_score_pct,target,owners,owners_min,owners_max,owners_midpoint,average_forever,median_forever,average_2weeks,ccu
17300,Crysis,Crytek,Electronic Arts,Action,FPS;Action;Sci-fi;Singleplayer;Shooter;Stealth;Open World;Aliens;First-Person;Benchmark;Multiplayer;Futuristic;Atmospheric;Adventure;Story Rich;Classic;Destruction;Sandbox;Great Soundtrack;Moddable,1,20,29.99,29.99,0.0,0,10565,2649,13214,0.7995,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,10
102500,Kingdoms of Amalur: Reckoning,"Big Huge Games, 38 Studios","38 Studios, Electronic Arts","Action, RPG",RPG;Fantasy;Open World;Singleplayer;Action RPG;Action;Adventure;Third Person;Loot;Story Rich;Magic;Character Customization;Hack and Slash;Exploration;Controller;Sandbox;Atmospheric;Crafting;Female Protagonist;Great Soundtrack,2,20,0.0,0.0,0.0,1,11366,1553,12919,0.8798,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,21
32800,Lord of the Rings: War in the North,Snowblind Studios,Warner Bros. Interactive Entertainment,"Action, RPG",RPG;Action;Co-op;Fantasy;Hack and Slash;Online Co-Op;Third Person;Action RPG;Adventure;Singleplayer;Multiplayer;Controller;Dwarf;Open World;Gore;Medieval;Atmospheric;Female Protagonist;3D Vision;Linear,2,20,0.0,0.0,0.0,1,7603,1749,9352,0.813,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,16
8850,BioShock 2,"2K Marin, 2K China, Digital Extremes, 2K Australia",2K,Action,FPS;Action;Singleplayer;Story Rich;Atmospheric;Horror;First-Person;Shooter;Steampunk;Sci-fi;Underwater;Multiplayer;Dystopian;Adventure;Immersive;RPG;Dark;Great Soundtrack;Philosophical;Action RPG,1,20,19.99,19.99,0.0,0,12864,1555,14419,0.8922,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,23
899440,GOD EATER 3,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,Action,Anime;Action;Character Customization;Hack and Slash;Hunting;Multiplayer;Co-op;JRPG;RPG;Online Co-Op;Singleplayer;Action RPG;Third Person;Post-apocalyptic;Great Soundtrack;Story Rich;Adventure;Female Protagonist;Open World;Sexual Content,1,20,5.99,59.99,90.0,0,7450,1921,9371,0.795,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,249
418240,Shadow Tactics: Blades of the Shogun,Mimimi Games,Daedalic Entertainment,"Indie, Strategy",Stealth;Strategy;Tactical;Ninja;Real Time Tactics;Singleplayer;Indie;Isometric;Assassin;Historical;Action;RTS;Difficult;Violent;Atmospheric;Third Person;Adventure;Puzzle;Survival;Great Soundtrack,2,20,3.99,39.99,90.0,0,35767,1470,37237,0.9605,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,218
207230,ArcheBlade,CodeBrush Games,Codebrush Games,"Action, Free To Play, Indie",Free to Play;Anime;Action;Fighting;Multiplayer;Massively Multiplayer;MOBA;Indie;PvP;MMORPG;Third Person;Hack and Slash;RPG;Adventure;Fantasy;Team-Based;Female Protagonist;Online Co-Op;Co-op;Third-Person Shooter,3,20,0.0,0.0,0.0,1,5594,2053,7647,0.7315,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,3
17460,Mass Effect (2007),BioWare,Electronic Arts,"Action, RPG",RPG;Sci-fi;Story Rich;Action;Space;Third-Person Shooter;Singleplayer;Choices Matter;Great Soundtrack;Third Person;Character Customization;Shooter;Adventure;Female Protagonist;Romance;Atmospheric;Open World;Action RPG;Real-Time with Pause;Immersive,2,20,29.99,29.99,0.0,0,15394,1040,16434,0.9367,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,22
383150,Dead Island Definitive Edition,Techland,Deep Silver,Action,Zombies;Open World;Co-op;Multiplayer;Survival;Action;Gore;Horror;First-Person;FPS;Online Co-Op;Singleplayer;Crafting;RPG;Survival Horror;Violent;Adventure;Nudity;Controller;Female Protagonist,1,20,19.99,19.99,0.0,0,20934,4593,25527,0.8201,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,410
224760,FEZ,Polytron Corporation,Trapdoor,Indie,Platformer;Indie;Puzzle;Pixel Graphics;Exploration;Great Soundtrack;Singleplayer;Adventure;Casual;Mystery;Puzzle-Platformer;2D;Beautiful;Relaxing;Atmospheric;2.5D;Cute;Retro;Controller;Metroidvania,1,20,9.99,9.99,0.0,0,14425,1137,15562,0.9269,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,37
1178830,Bright Memory: Infinite,FYQD-Studio,"FYQD-Studio, PLAYISM","Action, Indie",Action;Female Protagonist;Sexual Content;FPS;Indie;Singleplayer;Shooter;Sci-fi;Hack and Slash;First-Person;Mature;Gore;Violent;Souls-like;Character Customization;Short;Multiplayer;Swordplay;Futuristic;Realistic,2,20,19.99,19.99,0.0,0,35622,3089,38711,0.9202,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,44
2012510,Stormgate,Frost Giant Studios,Frost Giant Studios,"Action, Strategy, Free To Play, Early Access",Early Access;RTS;Base-Building;Strategy;Multiplayer;War;e-sports;Free to Play;Futuristic;Top-Down;Building;PvP;Fantasy;Moddable;Singleplayer;PvE;3D;Modern;Space;Action,4,20,0.0,0.0,0.0,1,3728,3755,7483,0.4982,0,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,36
297000,Heroes of Might & Magic III - HD Edition,Dotemu,Ubisoft Entertainment,"RPG, Strategy",Strategy;Turn-Based Strategy;Classic;Multiplayer;Fantasy;RPG;Great Soundtrack;Turn-Based;Atmospheric;Singleplayer;Co-op;Remake;Adventure;Replay Value;Local Multiplayer;Retro;Magic;Local Co-Op;Nostalgia;Action,2,20,14.99,14.99,0.0,0,18085,4694,22779,0.7939,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,1213
1151640,Horizon Zero Dawn Complete Edition,Guerrilla,PlayStation Publishing LLC,"Action, Adventure, RPG",Open World;Adventure;Female Protagonist;Singleplayer;Story Rich;RPG;Action;Post-apocalyptic;Sci-fi;Robots;Third Person;Exploration;Beautiful;Atmospheric;Action RPG;Archery;Hunting;Great Soundtrack;Stealth;Dinosaurs,3,20,49.99,49.99,0.0,0,110049,15148,125197,0.879,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,700
334230,Town of Salem,BlankMediaGames,Digital Bandidos,"Action, Casual, RPG, Strategy",Multiplayer;Strategy;Mystery;Indie;Social Deduction;RPG;Casual;Werewolves;Funny;Survival;Tactical;2D;Massively Multiplayer;Memes;Comedy;Family Friendly;Party-Based RPG;Action;Strategy RPG;2.5D,4,20,4.99,4.99,0.0,0,32095,4314,36409,0.8815,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,117
364470,The Elder Scrolls: Legends,"Sparkypants Studios, LLC",Bethesda Softworks,Free To Play,Free to Play;Card Game;Trading Card Game;Multiplayer;Strategy;Fantasy;Singleplayer;Board Game;Great Soundtrack;Tactical;Story Rich;Atmospheric;Turn-Based;Dark Fantasy;Casual;Action;Deckbuilding;Turn-Based Tactics;Nudity,1,19,0.0,0.0,0.0,1,8267,2776,11043,0.7486,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,1
601430,The Evil Within 2,Tango Gameworks,Bethesda Softworks,"Action, Adventure",Horror;Survival Horror;Psychological Horror;Story Rich;Open World;Action;Adventure;Gore;Singleplayer;Atmospheric;Third-Person Shooter;Third Person;Violent;Zombies;Stealth;Survival;Shooter;First-Person;Dark;Great Soundtrack,2,20,39.99,39.99,0.0,0,26655,2251,28906,0.9221,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,176
1190000,Car Mechanic Simulator 2021,Red Dot Games,PlayWay S.A.,"Racing, Simulation",Simulation;Automobile Sim;Realistic;Sandbox;Moddable;Driving;Racing;3D;Singleplayer;Education;First-Person;Immersive Sim;Puzzle;Open World;Atmospheric;Adventure;Minigames;VR;Indie;Strategy,2,20,24.99,24.99,0.0,0,28630,1211,29841,0.9594,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,1343
39140,FINAL FANTASY VII,Square Enix,Square Enix,RPG,JRPG;RPG;Classic;Turn-Based;Story Rich;Singleplayer;Great Soundtrack;Fantasy;Retro;Adventure;Party-Based RPG;Epic;Sci-fi;Open World;Cyberpunk;Atmospheric;Dystopian;Exploration;1990's;Strategy,1,20,11.99,11.99,0.0,0,25998,2013,28011,0.9281,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,386
4700,Total War: MEDIEVAL II – Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",Strategy,Strategy;Medieval;Historical;Turn-Based Strategy;Grand Strategy;War;RTS;Tactical;Multiplayer;Singleplayer;Moddable;Military;Turn-Based;Real Time Tactics;Classic;Simulation;Action;Sandbox;Great Soundtrack;4X,1,20,19.99,19.99,0.0,0,31910,1434,33344,0.957,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,2814
675010,MudRunner,Saber Interactive,Focus Entertainment,Simulation,Offroad;Simulation;Automobile Sim;Multiplayer;Driving;Realistic;Open World;Physics;Co-op;Online Co-Op;Mod;Moddable;Singleplayer;Sandbox;Exploration;Racing;Atmospheric;Adventure;First-Person;Third Person,1,20,3.99,19.99,80.0,0,34349,3347,37696,0.9112,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,280
220440,DmC: Devil May Cry,Ninja Theory,Capcom,"Action, Adventure",Action;Hack and Slash;Great Soundtrack;Spectacle fighter;Demons;Adventure;Third Person;Singleplayer;Character Action Game;Reboot;Controller;Gore;Stylized;Beat 'em up;Atmospheric;Fast-Paced;Fantasy;Comedy;Story Rich;Platformer,2,20,29.99,29.99,0.0,0,27949,2035,29984,0.9321,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,107
544730,Catan Universe,Client/Frontend: Endava  / Backend: SuperNimbus,USM,"Casual, Strategy",Board Game;Multiplayer;Casual;Strategy;Free to Play;Card Game;Tabletop;Singleplayer,2,8,0.0,0.0,0.0,1,7826,8234,16060,0.4873,0,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,848
337320,Paint the Town Red,South East Games,South East Games,"Action, Indie",Gore;Blood;Action;Violent;Multiplayer;Fighting;First-Person;Physics;Rogue-like;Beat 'em up;Funny;Voxel;Rogue-lite;Singleplayer;FPS;Indie;Mature;Adventure;Difficult;Arcade,2,20,19.99,19.99,0.0,0,28358,1218,29576,0.9588,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,296
350640,Sherlock Holmes: The Devil's Daughter,Frogwares,Frogwares,"Action, Adventure",Adventure;Detective;Mystery;Story Rich;Puzzle;Crime;Thriller;Singleplayer;Third Person;Atmospheric;Action;Investigation;Point & Click;Choices Matter;First-Person;Action-Adventure;3D;Casual;Controller;Multiplayer,2,20,29.99,29.99,0.0,0,10985,2803,13788,0.7967,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,21
2231450,Pizza Tower,Tour De Pizza,Tour De Pizza,"Action, Indie",Great Soundtrack;2D Platformer;Fast-Paced;Indie;Cartoony;Platformer;Funny;Singleplayer;Pixel Graphics;Comedy;Action;2D;Epic;Colorful;Difficult;Retro;1990's;Adventure;Memes;War,2,20,19.99,19.99,0.0,0,65599,1094,66693,0.9836,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,367
552100,Brick Rigs,Fluppisoft GmbH,Fluppisoft GmbH,Simulation,Sandbox;Destruction;Building;Multiplayer;LEGO;Open World;Physics;Family Friendly;Driving;Simulation;Funny;Early Access;Racing;Action;First-Person;Zombies;Singleplayer;FPS;Gun Customization;Flight,1,20,13.99,19.99,30.0,0,47391,2731,50122,0.9455,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,983
1475810,Ghostwire: Tokyo,Tango Gameworks,Bethesda Softworks,Action,Singleplayer;Supernatural;Open World;First-Person;Horror;Action-Adventure;Action;Story Rich;Atmospheric;Surreal;Lore-Rich;Mystery;Combat;Exploration;FPS;Cyberpunk;Adventure;Realistic;Psychological Horror;Survival Horror,1,20,59.99,59.99,0.0,0,15393,3269,18662,0.8248,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,97
427270,Orcs Must Die! Unchained,Robot Entertainment,Robot Entertainment,"Action, Free To Play, Strategy",Free to Play;Tower Defense;Multiplayer;Co-op;Action;Strategy;MOBA;PvE;Survival;Fantasy;Singleplayer;Third Person;PvP;RPG;Adventure;Funny;Massively Multiplayer;Online Co-Op;FPS;Open World,3,20,0.0,0.0,0.0,1,4205,1915,6120,0.6871,0,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,2
392160,X4: Foundations,Egosoft,Egosoft,"Action, Simulation, Strategy",Space Sim;Simulation;Sandbox;Economy;Space;Flight;Capitalism;Trading;Exploration;Base-Building;Grand Strategy;Open World;Strategy;3D;First-Person;Singleplayer;Procedural Generation;Management;Building;Immersive,3,20,49.99,49.99,0.0,0,18951,4896,23847,0.7947,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,2141
3910,Sid Meier's Civilization III Complete,Firaxis Games,2K,Strategy,Strategy;Turn-Based Strategy;Turn-Based;Classic;4X;Historical;Singleplayer;Multiplayer;Replay Value;Grand Strategy;Simulation;Military;Exploration;Addictive;City Builder;Old School;War;Isometric;Diplomacy;Alternate History,1,20,3.99,4.99,20.0,0,6485,746,7231,0.8968,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,1383
805550,Assetto Corsa Competizione,Kunos Simulazioni,505 Games,"Racing, Simulation, Sports",Racing;Automobile Sim;Simulation;VR;Multiplayer;Driving;Realistic;Sports;Controller;Singleplayer;Open World;e-sports;Online Co-Op;Competitive;First-Person;Early Access;Atmospheric;Moddable;Difficult;PvP,3,20,9.99,39.99,75.0,0,36035,2908,38943,0.9253,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,1479
41000,Serious Sam HD: The First Encounter,Croteam,Devolver Digital,"Action, Indie",FPS;Action;Shooter;Co-op;Gore;Multiplayer;Comedy;Online Co-Op;Classic;First-Person;Old School;Indie;Singleplayer;Aliens;Difficult;Funny;Remake;Adventure;Sci-fi;Colorful,2,20,1.49,14.99,90.0,0,7652,539,8191,0.9342,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,46
1284190,The Planet Crafter,Miju Games,Miju Games,Adventure,Open World Survival Craft;Base-Building;Survival;Online Co-Op;Co-op;Building;Crafting;Open World;Exploration;Space;Automation;Sandbox;First-Person;Resource Management;Singleplayer;Sci-fi;Adventure;Story Rich;Immersive Sim;Aliens,1,20,11.99,23.99,50.0,0,52168,2148,54316,0.9605,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,7330
2064650,Tower of Fantasy,Hotta Studio,Perfect World Games,"Action, Massively Multiplayer, RPG, Free To Play",Anime;MMORPG;Open World;RPG;Action;Action-Adventure;Free to Play;Action RPG;3D Platformer;Cinematic;Cartoony;Drama;Sci-fi;Post-apocalyptic;Futuristic;Cyberpunk;Character Customization;Massively Multiplayer;Story Rich;Bullet Time,4,20,0.0,0.0,0.0,1,7595,3375,10970,0.6923,0,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,354
56437,"Warhammer 40,000: Dawn of War II: Retribution","Relic Entertainment, Feral Interactive (Mac/Linux)","SEGA, Feral Interactive (Mac/Linux)",Strategy,Warhammer 40K;Strategy;RTS;Tactical;Multiplayer;Sci-fi;Games Workshop;Online Co-Op;Co-op;Singleplayer;Real-Time;Futuristic;Gore;RPG;Action;Fantasy;Great Soundtrack;Atmospheric;Adventure;Co-op Campaign,1,20,0.0,0.0,0.0,1,11303,1207,12510,0.9035,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,0
585420,Trailmakers,Flashbulb,Flashbulb,"Action, Adventure, Indie, Racing, Simulation",Space;Action;Family Friendly;Co-op Campaign;Online Co-Op;Singleplayer;Adventure;Action-Adventure;Colorful;Building;Racing;Open World;Sandbox;Vehicular Combat;Multiplayer;Crafting;Survival;Exploration;Physics;Jet,5,20,24.99,24.99,0.0,0,25941,2106,28047,0.9249,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,903
1562430,DREDGE,Black Salt Games,Team17,"Adventure, RPG",Exploration;Fishing;Lovecraftian;Adventure;Open World;Mystery;Inventory Management;Atmospheric;Psychological Horror;Horror;RPG;Simulation;Singleplayer;Stylized;Survival Horror;Psychological;Story Rich;Indie;Sailing;3D,2,20,24.99,24.99,0.0,0,42127,1839,43966,0.9582,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,517
1987080,Inside the Backrooms,MrFatcat,"MrFatcat, Dropsiick","Adventure, Indie, Early Access",Horror;Multiplayer;Survival Horror;Puzzle;Psychological Horror;Co-op;Online Co-Op;Adventure;Exploration;First-Person;Atmospheric;FPS;3D;Dark;Mystery;Sci-fi;VR;Story Rich;PvE;Early Access,3,20,6.99,6.99,0.0,0,36836,8196,45032,0.818,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,237
666220,CS2D,Unreal Software,Unreal Software,"Action, Casual, Indie, Free To Play",Free to Play;2D;Shooter;Multiplayer;Action;Top-Down Shooter;Casual;Indie;Top-Down;Zombies;FPS;Funny;Gore;Singleplayer;Pixel Graphics;Survival;Strategy;Co-op;2D Fighter;Competitive,4,20,0.0,0.0,0.0,1,8950,987,9937,0.9007,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,20
529340,Victoria 3,Paradox Development Studio,Paradox Interactive,"Simulation, Strategy",Grand Strategy;Economy;Historical;Political Sim;Strategy;Capitalism;Politics;Diplomacy;Management;Simulation;Alternate History;Moddable;Political;Resource Management;Real-Time with Pause;Sandbox;Replay Value;Multiplayer;Singleplayer;Military,2,20,14.99,49.99,70.0,0,35043,17575,52618,0.666,0,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,4609
245620,Tropico 5,Haemimont Games,Kalypso Media Digital,"RPG, Simulation, Strategy",Strategy;City Builder;Simulation;Sandbox;Multiplayer;Economy;Politics;Management;Resource Management;Singleplayer;Comedy;Co-op;RPG;Historical;Great Soundtrack;RTS;Funny;Atmospheric;Open World;Adventure,3,20,6.99,19.99,65.0,0,11092,3031,14123,0.7854,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,97
657200,Hand Simulator,HFM Games,HFM Games,Simulation,Simulation;Funny;Multiplayer;VR;Difficult;Psychological Horror;First-Person;Memes;Comedy;Intentionally Awkward Controls;Sexual Content;Horror;Nudity;Action;FPS;Singleplayer;Atmospheric;World War II;Open World;Shooter,1,20,2.99,2.99,0.0,0,30653,5873,36526,0.8392,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,20
209160,Call of Duty: Ghosts,Infinity Ward,Activision,Action,Dog;FPS;Action;Multiplayer;Shooter;First-Person;Singleplayer;Military;War;Co-op;Online Co-Op;America;Linear;Fast-Paced;Hacking;Tactical;Survival Horror;Futuristic;Team-Based;Competitive,1,20,15.99,39.99,60.0,0,19917,10996,30913,0.6443,0,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,106
1388770,Cruelty Squad,Consumer Softproducts,Consumer Softproducts,"Action, Indie, Simulation",Capitalism;Surreal;Immersive Sim;FPS;Psychological Horror;Psychedelic;Shooter;Cyberpunk;First-Person;Dark Humor;Lore-Rich;Stealth;Dystopian;Stylized;Action;Assassin;Retro;Tactical;Post-apocalyptic;Simulation,3,20,19.99,19.99,0.0,0,20136,655,20791,0.9685,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,50
603850,Age of History II,Łukasz Jakowski,Łukasz Jakowski Games,Strategy,Strategy;Historical;War;Grand Strategy;Turn-Based Strategy;Political Sim;Turn-Based;Simulation;Sandbox;Multiplayer;Singleplayer;World War II;Political;Diplomacy;Politics;Alternate History;World War I;Indie;Open World;Casual,1,20,5.99,5.99,0.0,0,41684,4711,46395,0.8985,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,513
32430,STAR WARS - The Force Unleashed Ultimate Sith Edition,LucasArts,"LucasArts, Lucasfilm, Disney",Action,Action;Singleplayer;Hack and Slash;Third Person;Sci-fi;Adventure;Story Rich;Controller;Quick-Time Events;Great Soundtrack;Beat 'em up;Space;Platformer;Multiple Endings;Classic;RPG;Difficult;Physics;Atmospheric;Multiplayer,1,20,19.99,19.99,0.0,0,8334,2681,11015,0.7566,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,197
1113000,Persona 4 Golden,ATLUS,SEGA,RPG,JRPG;Great Soundtrack;Story Rich;Anime;Turn-Based Combat;RPG;Singleplayer;Party-Based RPG;Mystery;Emotional;Multiple Endings;Turn-Based Strategy;Detective;Dating Sim;Colorful;Adventure;Strategy;Visual Novel;Violent;Turn-Based,1,20,19.99,19.99,0.0,0,76008,2338,78346,0.9702,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,962
1016920,Unrailed!,Indoor Astronaut,Daedalic Entertainment,"Action, Casual, Indie",Multiplayer;Co-op;Online Co-Op;Local Co-Op;Casual;Trains;Local Multiplayer;Action;Procedural Generation;Indie;4 Player Local;Voxel;Family Friendly;Funny;Survival;Isometric;Controller;Cute;Competitive;Pixel Graphics,3,20,2.99,19.99,85.0,0,17426,1243,18669,0.9334,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,182
955050,Bright Memory,FYQD-Studio,"FYQD-Studio, PLAYISM","Action, Adventure, Indie",Female Protagonist;FPS;Hack and Slash;Shooter;First-Person;Action;Souls-like;Open World;Sci-fi;Adventure;Singleplayer;Anime;Multiplayer;Indie;Sexual Content;Gore;Violent;Nudity;Short;Early Access,3,20,3.19,7.99,60.0,0,29613,3115,32728,0.9048,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,5
1929610,Demonologist,Clock Wizard Games,Clock Wizard Games,"Action, Adventure, Indie",Horror;Multiplayer;Online Co-Op;Psychological Horror;Co-op;Investigation;First-Person;Dark;Demons;Surreal;Mystery;Detective;Indie;Cinematic;Thriller;3D;Action;Tactical;Lovecraftian;Survival Horror,3,20,19.99,19.99,0.0,0,18742,3006,21748,0.8618,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,266
2096610,Crysis 3 Remastered,"Crytek, Saber Interactive",Crytek,Action,Action;FPS;Shooter;Aliens;Sci-fi;Hero Shooter;Post-apocalyptic;First-Person;Dystopian;Sandbox;Futuristic;War;Shoot 'Em Up;Combat;Physics;PvE;Stealth;Singleplayer;Story Rich;Violent,1,20,29.99,29.99,0.0,0,5108,685,5793,0.8818,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,59
1850570,DEATH STRANDING DIRECTOR'S CUT,KOJIMA PRODUCTIONS,505 Games,"Action, Adventure",Story Rich;Open World;Walking Simulator;Atmospheric;Adventure;Great Soundtrack;Exploration;Post-apocalyptic;Cinematic;Singleplayer;Third Person;Action;Sci-fi;Horror;Relaxing;Action-Adventure;Stealth;Third-Person Shooter;Multiplayer;Combat,2,20,39.99,39.99,0.0,0,36697,2819,39516,0.9287,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,1604
446800,Transport Fever,Urban Games,Good Shepherd Entertainment,Simulation,Flight;City Builder;Sandbox;Building;Driving;Economy;Trains;Management;Transportation;Strategy;Relaxing;Open World;Procedural Generation;Simulation;Realistic;Moddable;Adventure;Resource Management;Multiplayer;Singleplayer,1,20,29.99,29.99,0.0,0,8934,1788,10722,0.8332,1,"1,000,000 .. 2,000,000",1000000,2000000,1500000,0,0,0,91
